place_id,destination,title,city,state,address,latitude,longitude,rating,reviews_count,description,image_url,category,source_url,data_source
322,Pondicherry,Cycle Tour in Pondichéry,Puducherry,Puducherry,"No:12, 2nd cross,thamirabarani street, Anitha Nagar, Mudaliarpet, Puducherry, 605004, India",11.9244755,79.8098686,3.6,18,,https://lh5.googleusercontent.com/p/AF1QipOHmOu4QDOFILGRnWD1wXCC2VPJVDqAsVyuII0U=w1920-h1080-k-no,Adventure,"https://www.google.com/maps/place/Cycle+Tour+in+Pondich%C3%A9ry/@11.9244755,79.8098686,17z/data=!3m1!4b1!4m6!3m5!1s0x3a536126a997ce39:0x7173af08bedda847!8m2!3d11.9244755!4d79.8098686!16s%2Fg%2F11h2k1twk2?hl=en",rich_dataset
323,Pondicherry,Promenade Beach Front,Puducherry,Puducherry,"Duppuypet, Puducherry, 605001, India",11.9259638,79.8345284,4.5,755,,https://lh5.googleusercontent.com/p/AF1QipOWX2mCie_qZkSNQs57qRZGh9sQQWd2kHcviLwF=w1920-h1080-k-no,Nature,"https://www.google.com/maps/place/Promenade+Beach+Front/@11.9259638,79.8345284,17z/data=!3m1!4b1!4m6!3m5!1s0x3a5363dc7ab594fb:0x6843704bc1e42c48!8m2!3d11.9259638!4d79.8345284!16s%2Fg%2F11g0l6wtsd?hl=en",rich_dataset
324,Pondicherry,Bharathidasan Memorial,Puducherry,Puducherry,"108, Perumal Koil St, Heritage Town, Puducherry, 605001, India",11.9409253,79.8288619,4.2,51,Memorabilia & works of celebrated Tamil poet Bharathidasan are displayed at this small museum.,https://lh5.googleusercontent.com/p/AF1QipM5ZiTRGTbzNbbByohVHZrDfcKxHcL7VpnU6wHP=w1920-h1080-k-no,Historical,"https://www.google.com/maps/place/Bharathidasan+Memorial/@11.9409253,79.8288619,17z/data=!3m1!4b1!4m6!3m5!1s0x3a53617db7e60cdb:0xbe38be506efad776!8m2!3d11.9409253!4d79.8288619!16s%2Fg%2F11cnb9l2h8?hl=en",rich_dataset
325,Pondicherry,Urban Forest Trails,Puducherry,Puducherry,"WRG9+R5V, Orleanpet, Puducherry, 605005, India",11.92712,79.81791,4.1,47,,https://lh5.googleusercontent.com/p/AF1QipOdQIC8xVPcshuSMSl6tnGZYBaNsU8AfDAILFx4=w1920-h1080-k-no,Wildlife,"https://www.google.com/maps/place/Urban+Forest+Trails/@11.92712,79.81791,17z/data=!3m1!4b1!4m6!3m5!1s0x3a53617f0dfa93df:0xa665ae102bfda79e!8m2!3d11.92712!4d79.81791!16s%2Fg%2F11fj5lml26?hl=en",rich_dataset
326,Pondicherry,Sea Beach ️,Puducherry,Puducherry,"WRPP+JVJ, St Gilles St, White Town, Puducherry, 605002, India",11.9365981,79.837143,4.4,43,,https://lh5.googleusercontent.com/p/AF1QipOBqF7bxUpx9T3bprWMBG_uR7ip7IKG6wOMtLgs=w1920-h1080-k-no,Nature,"https://www.google.com/maps/place/Sea+Beach+%EF%B8%8F/@11.9365981,79.837143,17z/data=!3m1!4b1!4m6!3m5!1s0x3a5363a1efc76a75:0xd9f3464807791c40!8m2!3d11.9365981!4d79.837143!16s%2Fg%2F11mr0h06gk?hl=en",rich_dataset
327,Pondicherry,Nooradi pallam,Puducherry,Tamil Nadu,"WQWF+W2, Kurumbapet, Marie Oulgaret, Puducherry, Tamil Nadu 605111, India",11.9473075,79.7725499,4.3,9,,https://lh5.googleusercontent.com/p/AF1QipP921ooUsrYxv6daxSrjk5nll5j91xL_8OSUh4-=w1920-h1080-k-no,Adventure,"https://www.google.com/maps/place/Nooradi+pallam/@11.9473075,79.7725499,17z/data=!3m1!4b1!4m6!3m5!1s0x3a53613f06d9d181:0x64a6950ca12d4935!8m2!3d11.9473075!4d79.7725499!16s%2Fg%2F11rp4cngn8?hl=en",rich_dataset
328,Pondicherry,Pondicherry,Puducherry,Puducherry,"WRMC+R9M, Shanthi Nagar, Ilango Nagar, Puducherry, 605011, India",11.934521,79.82061,4.5,40,,https://lh5.googleusercontent.com/p/AF1QipMxAEB9_UqO68DIH3UQsG_2FrGL39vzMXKSA1Xb=w1920-h1080-k-no,Adventure,"https://www.google.com/maps/place/Pondicherry/@11.934521,79.82061,17z/data=!3m1!4b1!4m6!3m5!1s0x3a53613b59eddb25:0xfe7d0d22af51a8d9!8m2!3d11.934521!4d79.82061!16s%2Fg%2F11rq26qp3r?hl=en",rich_dataset
329,Pondicherry,Promenade Beach,Puducherry,Puducherry,"Puducherry, India",11.9312773,79.8358019,4.5,6836,"Strip of rocky shoreline in a populous urban area with a promenade, a war memorial & a park.",https://lh5.googleusercontent.com/p/AF1QipPivtYeRK8fOMEcAC-5pSmqr7wp6yxFV3HHP1TB=w1920-h1080-k-no,Historical,"https://www.google.com/maps/place/Promenade+Beach/@11.9310248,79.8355774,16z/data=!3m1!4b1!4m6!3m5!1s0x3a53622c9c0dfaab:0xfba7e7b0a85cf3f1!8m2!3d11.9312773!4d79.8358019!16s%2Fm%2F0z6qhw7?hl=en",rich_dataset
330,Pondicherry,Mahakavi Bharathiyar Memorial Centre,Puducherry,Puducherry,"No.20, Eswaran Dharmaraja Kovil St, Viratipatu, Heritage Town, Puducherry, 605001, India",11.9391336,79.8324936,4.6,572,"Museum in the former home of renowned writer & activist, featuring historical artifacts & more.",https://lh5.googleusercontent.com/p/AF1QipNo_5PWJrKnU9xbKX-NPOPicsghzmV06VeSOv_3=w1920-h1080-k-no,Historical,"https://www.google.com/maps/place/Mahakavi+Bharathiyar+Memorial+Centre/@11.9391336,79.8324936,17z/data=!3m1!4b1!4m6!3m5!1s0x3a53617ded696699:0x734acb59eb65a510!8m2!3d11.9391336!4d79.8324936!16s%2Fg%2F1tjdvb5t?hl=en",rich_dataset
331,Pondicherry,Sri Ayyappa Swamy Temple Pondicherry,Puducherry,Puducherry,"No. 9, Karunanidhi St, Ilango Nagar, Puducherry, 605011, India",11.9368552,79.822822,4.6,328,,https://lh5.googleusercontent.com/p/AF1QipPp1K2I-psYcLWAjHZ38pBoNSBvpYjNkK6vWcG2=w1920-h1080-k-no,Pilgrimage,"https://www.google.com/maps/place/Sri+Ayyappa+Swamy+Temple+Pondicherry/@11.9368552,79.822822,17z/data=!3m1!4b1!4m6!3m5!1s0x3a536190efe6a1d7:0xa82b137c20905a22!8m2!3d11.9368552!4d79.822822!16s%2Fg%2F1vgqbhzn?hl=en",rich_dataset
332,Pondicherry,Serenity Beach Sunrise Point,Puducherry,Puducherry,"Villa La Serenity Connecting Rd, Kottakuppam, Puducherry, 605104, India",11.9703682,79.8445236,4.4,5312,Beach swims & fishing around a stone pier also popular for early morning walks to watch the sunrise.,https://lh5.googleusercontent.com/p/AF1QipP-lieYz1fnVIpZnS3YuJOxsdgxR57kGTn_Azu_=w1920-h1080-k-no,Nature,"https://www.google.com/maps/place/Serenity+Beach+Sunrise+Point/@11.9703682,79.8445236,17z/data=!3m1!4b1!4m6!3m5!1s0x3a5363f1598f8a93:0xa27ab927d2dccbf9!8m2!3d11.9703682!4d79.8445236!16s%2Fg%2F11hb3j1jdk?hl=en",rich_dataset
333,Pondicherry,Puducherry Beach,Puducherry,Puducherry,"WRMP+2FH, White Town, Puducherry, 605001, India",11.9325635,79.836239,4.6,36,,https://lh5.googleusercontent.com/p/AF1QipOH66vjUG4D_eYkQYgj7dbEnsDNyK9DklR7WgLt=w1920-h1080-k-no,Nature,"https://www.google.com/maps/place/Puducherry+Beach/@11.9325635,79.836239,17z/data=!3m1!4b1!4m6!3m5!1s0x3a536379e33d0b4b:0x9072a064e3eb11bb!8m2!3d11.9325635!4d79.836239!16s%2Fg%2F11j8hf_2sv?hl=en",rich_dataset
334,Pondicherry,KANNIGA PARAMESWARI TEMPLE,Puducherry,Puducherry,"Kamatchi Amman Kovil Street, Corner, Mahatma Gandhi Rd, Puducherry, 605001, India",11.93911,79.8300299,4.6,88,,https://lh5.googleusercontent.com/p/AF1QipM4p3NVeRQKQYZe_MDWqMxlTWx41q1R7EfhLHLi=w1920-h1080-k-no,Pilgrimage,"https://www.google.com/maps/place/KANNIGA+PARAMESWARI+TEMPLE/@11.93911,79.8300299,17z/data=!3m1!4b1!4m6!3m5!1s0x1106aef7228731fb:0xa686c18690c1008!8m2!3d11.93911!4d79.8300299!16s%2Fg%2F11fxb4hz79?hl=en",rich_dataset
335,Pondicherry,New sand Beach,Puducherry,Puducherry,"WRHP+62X, White Town, Puducherry, 605001, India",11.9281177,79.8351058,4.4,201,,https://lh5.googleusercontent.com/p/AF1QipNNd0h7M4IHW2-LNMltx38C6IZznmk1uc0ms7tp=w1920-h1080-k-no,Nature,"https://www.google.com/maps/place/New+sand+Beach/@11.9281177,79.8351058,17z/data=!3m1!4b1!4m6!3m5!1s0x3a53639aabd1a167:0x3b48850e95bf19b!8m2!3d11.9281177!4d79.8351058!16s%2Fg%2F11q947mt7l?hl=en",rich_dataset
336,Pondicherry,Sri Varadaraja Perumal Temple,Puducherry,Puducherry,"WRRJ+924, Mahatma Gandhi Rd, Heritage Town, Puducherry, 605001, India",11.9408883,79.8300719,4.7,2001,"Centuries-old, Dravidian-style temple dedicated to Lord Vishnu, with a colorful, multi-tier tower.",https://lh5.googleusercontent.com/p/AF1QipMCyVa6Qk4yOmd2hhEe2d21HUoSRV9ek_qQ7l3C=w1920-h1080-k-no,Pilgrimage,"https://www.google.com/maps/place/Sri+Varadaraja+Perumal+Temple/@11.9408883,79.8300719,17z/data=!3m1!4b1!4m6!3m5!1s0x3a5363d62af68b3b:0x1af399c23b70a409!8m2!3d11.9408883!4d79.8300719!16s%2Fg%2F11bwymdkm8?hl=en",rich_dataset
337,Pondicherry,Immaculate Conception Cathedral,Puducherry,Puducherry,"204, Mission St, MG Road Area, Puducherry, 605001, India",11.9330709,79.8300583,4.5,2837,"Portuguese-style church with white & yellow columns & a gold statue, offering bilingual services.",https://lh5.googleusercontent.com/p/AF1QipMKEluMLPLEjQr03WQCx99bNqKoKmzyX7vQZOil=w1920-h1080-k-no,Pilgrimage,"https://www.google.com/maps/place/Immaculate+Conception+Cathedral/@11.9330709,79.8300583,17z/data=!3m1!4b1!4m6!3m5!1s0x3a5363d5519f6f63:0xf354455b6a10fb1!8m2!3d11.9330709!4d79.8300583!16s%2Fm%2F0gh8d34?hl=en",rich_dataset
338,Pondicherry,New Light House,Puducherry,Puducherry,"New Light House, Dubrayapet, Puducherry, 605004, India",11.9166255,79.8307996,4.3,635,"Monochrome striped, 1970s lighthouse with internal steps to the top for beach & city views.",https://lh5.googleusercontent.com/p/AF1QipMfuXqB59t1uXYMSydljIfYokhsYsltRK84ai-c=w1920-h1080-k-no,Nature,"https://www.google.com/maps/place/New+Light+House/@11.9166255,79.8307996,17z/data=!3m1!4b1!4m6!3m5!1s0x3a536227371240f3:0xb3152305388fae56!8m2!3d11.9166255!4d79.8307996!16s%2Fm%2F011v722h?hl=en",rich_dataset
339,Pondicherry,Serenity beach,Puducherry,Tamil Nadu,"XRFV+8W, Kottakuppam, Puducherry, Tamil Nadu 605101, India",11.9733492,79.8448264,4.1,144,,https://lh5.googleusercontent.com/p/AF1QipM8KQ0CQaNLVRA_0AXYPJSXO1QRWF4xUAKaKWHh=w1920-h1080-k-no,Nature,"https://www.google.com/maps/place/Serenity+beach/@11.9733492,79.8448264,17z/data=!3m1!4b1!4m6!3m5!1s0x3a5363a603f713a1:0xd0cf8d182335c0c4!8m2!3d11.9733492!4d79.8448264!16s%2Fg%2F11rhw0qrs_?hl=en",rich_dataset
340,Pondicherry,Aayi Mandapam,Puducherry,Puducherry,"WRMM+6MP, White Town, Puducherry, 605001, India",11.9330782,79.8342027,4.2,302,Neoclassical monument built by the French in 1854 to celebrate bringing water into the city.,https://lh5.googleusercontent.com/p/AF1QipPlA-gQIT7qI19uQOPfYVBQqT4VJxDr93TPugk1=w1920-h1080-k-no,Historical,"https://www.google.com/maps/place/Aayi+Mandapam/@11.9330782,79.8342027,17z/data=!3m1!4b1!4m6!3m5!1s0x3a5363d4b40c8723:0x7fe8908f9f523f42!8m2!3d11.9330782!4d79.8342027!16s%2Fm%2F01270z1c?hl=en",rich_dataset
341,Pondicherry,Sri Vignesh boutique,Pondicherry,Puducherry,"Villianur, Matha Kovil St, Pondicherry, Puducherry 605110, India",11.9109172,79.7621453,4.7,239,,https://lh5.googleusercontent.com/p/AF1QipOjhG_q-m84YU44tmw5oH7AcNiCK0wB-2R5dLuL=w1920-h1080-k-no,Pilgrimage,"https://www.google.com/maps/place/Sri+Vignesh+boutique/@11.9109172,79.7621453,17z/data=!3m1!4b1!4m6!3m5!1s0x3a53606a796af14d:0xca276719ac4d3e50!8m2!3d11.9109172!4d79.7621453!16s%2Fg%2F11g6mjrjz1?hl=en",rich_dataset
342,Pondicherry,BHARATHIDASAN MUSEUM,Puducherry,Puducherry,"95, Perumal Koil St, Heritage Town, Puducherry, 605001, India",11.9406069,79.829443,4.3,108,"Exhibits & documents in the prior home of the namesake author of poems, plays & film scripts.",https://lh5.googleusercontent.com/p/AF1QipMHTdPJttiIboT0PlENFfytu9SMH4tSu1Np8eKY=w1920-h1080-k-no,Historical,"https://www.google.com/maps/place/BHARATHIDASAN+MUSEUM/@11.9406069,79.829443,17z/data=!3m1!4b1!4m6!3m5!1s0x3a5363d664759b2d:0xfdb42438952d7052!8m2!3d11.9406069!4d79.829443!16s%2Fg%2F1tf1m7ls?hl=en",rich_dataset
343,Pondicherry,Sunday Market,Puducherry,Puducherry,"Clock Tower, Bussy St, Chinnakadai, MG Road Area, Puducherry, 605001, India",11.9294095,79.8279982,4.1,7276,,https://lh5.googleusercontent.com/p/AF1QipOX82tdWLD8NY8mLk4VvsGsJjSD3UbEDzwGj4Xz=w1920-h1080-k-no,Culture,"https://www.google.com/maps/place/Sunday+Market/@11.9294095,79.8279982,17z/data=!3m1!4b1!4m6!3m5!1s0x3a536180f501c0a3:0xbbd9413c73089cf8!8m2!3d11.9294095!4d79.8279982!16s%2Fg%2F124y9_j26?hl=en",rich_dataset
344,Pondicherry,Marquis Dupleix Statue,Puducherry,Puducherry,"WRGM+7P6, Beach Rd, White Town, Puducherry, 605001, India",11.925661,79.8342699,4.3,95,,https://lh5.googleusercontent.com/p/AF1QipNoCv2T9N0MWFXEoX5GFkl7-uhFI-RPB5PVbOcU=w1920-h1080-k-no,Historical,"https://www.google.com/maps/place/Marquis+Dupleix+Statue/@11.925661,79.8342699,17z/data=!3m1!4b1!4m6!3m5!1s0x3a53631ca8e5ed05:0x70de10ab9ca2b60!8m2!3d11.925661!4d79.8342699!16s%2Fg%2F11s0wkntyj?hl=en",rich_dataset
345,Pondicherry,Pondicherry french colony,Puducherry,Puducherry,"WRJM+2MF, Dumas St, White Town, Puducherry, 605001, India",11.9300639,79.8341631,4.5,2462,,https://lh5.googleusercontent.com/p/AF1QipN_umQcBNUAreRU_-OEqih8YQLrt92iqvL61kw=w1920-h1080-k-no,Adventure,"https://www.google.com/maps/place/Pondicherry+french+colony/@11.9300639,79.8341631,17z/data=!3m1!4b1!4m6!3m5!1s0x3a53639aa3e22c69:0x33ee799f9811210c!8m2!3d11.9300639!4d79.8341631!16s%2Fg%2F11sn3yjmkm?hl=en",rich_dataset
346,Pondicherry,Mahatma Gandhi Statue,Puducherry,Puducherry,"WRMP+29F, Beach Rd, White Town, Puducherry, 605001, India",11.9325599,79.8359352,4.5,3050,A white structure surrounded by granite pillars houses a bronze statue of the independence leader.,https://lh5.googleusercontent.com/p/AF1QipO2T6x4S1RPP6wipvFw8LkSaIhUU0TDMpiZnnVJ=w1920-h1080-k-no,Historical,"https://www.google.com/maps/place/Mahatma+Gandhi+Statue/@11.9325599,79.8359352,17z/data=!3m1!4b1!4m6!3m5!1s0x3a53622cade8e64d:0x1ff05b972f8a5975!8m2!3d11.9325599!4d79.8359352!16s%2Fg%2F11hbc1472p?hl=en",rich_dataset
347,Pondicherry,Rock Beach,Puducherry,Puducherry,"23, Laporte St, MG Road Area, Puducherry, 605001, India",11.9339038,79.8361957,4.5,21010,"Coastal stretch with a seawall & a palm tree-lined promenade, popular for watching the sunrise.",https://lh5.googleusercontent.com/p/AF1QipNTWW2IZ_ScjLcBtwAiLhaZdjQ8QYJHDAedQrun=w1920-h1080-k-no,Nature,"https://www.google.com/maps/place/Rock+Beach/@11.9339038,79.8361957,17z/data=!3m1!4b1!4m6!3m5!1s0x3a5363206885f325:0xaedaf9f59b42f221!8m2!3d11.9339038!4d79.8361957!16s%2Fg%2F11kwrxxrkl?hl=en",rich_dataset
348,Pondicherry,Bharathi Park,Puducherry,Puducherry,"20, Rue Saint Gilles Street, White Town, Puducherry, 605001, India",11.9330191,79.8341938,4.2,7066,"Landscaped park featuring a Greco-Roman arch structure, plus flowers, a play area & fountains.",https://lh5.googleusercontent.com/p/AF1QipMn6BdkQ4NKIrnYlTMCFWXeJGdp1-dTRBcoP7-r=w1920-h1080-k-no,Nature,"https://www.google.com/maps/place/Bharathi+Park/@11.9330191,79.8341938,17z/data=!3m1!4b1!4m6!3m5!1s0x3a5363d4b3ea6f49:0x486a3f528a13e399!8m2!3d11.9330191!4d79.8341938!16s%2Fg%2F1tcw20qv?hl=en",rich_dataset
349,Pondicherry,The Sacred Heart Basilica,Puducherry,Puducherry,"Door No, 132, South Boulevard, near Railway Station, MG Road Area, Puducherry, 605001, India",11.9260633,79.8269717,4.5,9302,Gothic-style Catholic church in a peaceful setting with stained-glass panels of Biblical scenes.,https://lh5.googleusercontent.com/p/AF1QipNn8oUxmX8FN1QLROD7w3fx-22pGUMCA4A5watE=w1920-h1080-k-no,Pilgrimage,"https://www.google.com/maps/place/The+Sacred+Heart+Basilica/@11.9260633,79.8269717,17z/data=!3m1!4b1!4m6!3m5!1s0x3a53618727ac7159:0x8666cc4472f50ce9!8m2!3d11.9260633!4d79.8269717!16s%2Fm%2F0gh7xwk?hl=en",rich_dataset
350,Pondicherry,Puducherry Museum,Puducherry,Tamil Nadu,"near rock beach, nearby romain Rollen Library, White Town, Puducherry, Tamil Nadu 605001, India",11.9344884,79.83485,4.1,6389,"Quaint museum known for its rare sculpture collection, including ancient bronze & stone artifacts.",https://lh5.googleusercontent.com/p/AF1QipPxOBdZIjtB9o2ZMgARa_o0pcPTzbMQy4lo4EU9=w1920-h1080-k-no,Historical,"https://www.google.com/maps/place/Puducherry+Museum/@11.9344884,79.83485,17z/data=!3m1!4b1!4m6!3m5!1s0x3a5363d687f5e621:0xcd78b6b79a85d981!8m2!3d11.9344884!4d79.83485!16s%2Fg%2F11gfm6_pt4?hl=en",rich_dataset
351,Pondicherry,Botanical Garden,Puducherry,Puducherry,"WRJC+3XM, Marimalai, Maraimalai Adigal Salai, near Anna Statue, Orleanpet, Puducherry, 605001, India",11.9302138,79.8224206,3.9,12905,"Botanical garden built by French colonists on 22 acres with themed plots, an aquarium & train rides.",https://lh5.googleusercontent.com/p/AF1QipNBYdf0IQ7egb-f08RS4XMTNe7fkzxHFhvRTWue=w1920-h1080-k-no,Nature,"https://www.google.com/maps/place/Botanical+Garden/@11.9302138,79.8224206,17z/data=!3m1!4b1!4m6!3m5!1s0x3a536183b8d18889:0x419c1f2843927aa7!8m2!3d11.9302138!4d79.8224206!16s%2Fg%2F11g69h1j74?hl=en",rich_dataset
352,Pondicherry,Arulmigu Manakula Vinayagar Devasthanam,Puducherry,Puducherry,"WRPM+8F7, Manakula Vinayagar Koil St, White Town, Puducherry, 605001, India",11.9357756,79.8336621,4.7,17415,"Vibrant Hindu temple known for its elephant blessings, ornately carved stone walls & golden chariot.",https://lh5.googleusercontent.com/p/AF1QipOaJ4VSeoUBvzavm8fkga0yuEd6Joo2_FWk3WZC=w1920-h1080-k-no,Pilgrimage,"https://www.google.com/maps/place/Arulmigu+Manakula+Vinayagar+Devasthanam/@11.9357756,79.8336621,17z/data=!3m1!4b1!4m6!3m5!1s0x3a5363d45f5d231f:0x6075c6b2dcbbbdc6!8m2!3d11.9357756!4d79.8336621!16s%2Fg%2F120j87hr?hl=en",rich_dataset
353,Hampi,Octagonal Bath,Hampi,Karnataka,"8F8G+66H, Hampi, Karnataka 583239, India",15.3155526,76.4756081,4.5,376,,https://lh5.googleusercontent.com/p/AF1QipMzI5Diydmh2FCYryJnBmgQv8OTxDBrSN6xsnX5=w1920-h1080-k-no,Historical,"https://www.google.com/maps/place/Octagonal+Bath/@15.3155526,76.4756081,17z/data=!3m1!4b1!4m6!3m5!1s0x3bb77e34468d3dc1:0x96d02ef87ec7ec4b!8m2!3d15.3155526!4d76.4756081!16s%2Fg%2F11bvcvbs6t?hl=en",rich_dataset
354,Mysore,Kishkindha Moolika Bonsai Garden,Mysuru,Karnataka,"Sri Ganapati Sachchidananda Ashrama, Mysuru - Ooty Rd, Gundurao Nagar, Datta Nagar, Mysuru, Karnataka 570025, India",12.2845261,76.6580007,4.6,2580,"A large collection of miniaturized bonsai trees, palm trees & rare medicinal herbs fill this garden.",https://lh5.googleusercontent.com/p/AF1QipOD2weg3bNj4-Xu8IVJgJHDDNSuLYAGRv8ABtsr=w1920-h1080-k-no,Nature,"https://www.google.com/maps/place/Kishkindha+Moolika+Bonsai+Garden/@12.2845261,76.6580007,17z/data=!3m1!4b1!4m6!3m5!1s0x3baf6fe4232c14bf:0xb60ece94f134f4ae!8m2!3d12.2845261!4d76.6580007!16s%2Fg%2F12603k8tz?hl=en",rich_dataset
355,Jog Falls,Jog Falls,Jog Falls,Karnataka,"Jog Falls, Karnataka 577435, India",14.2294389,74.8125229,4.6,20838,This waterfall system (India's second highest) varies from a trickle to a torrent in monsoon season.,https://lh5.googleusercontent.com/p/AF1QipN1YrMxnm1A7iFM2dBTuP4H5bxFYuv0pHIxbWM6=w1920-h1080-k-no,Nature,"https://www.google.com/maps/place/Jog+Falls/@14.2294389,74.8125229,17z/data=!3m1!4b1!4m6!3m5!1s0x3bbc0dbba4914849:0xb1a1dc2d7dfe13fb!8m2!3d14.2294389!4d74.8125229!16zL20vMDU5Zmtt?hl=en",rich_dataset
356,Bangalore,Kempegowda Tower,Bengaluru,Karnataka,"XH9Q+4H3, Sampangi Rama Nagar, Ambedkar Veedhi, Bengaluru, Karnataka 560001, India",12.9677649,77.5889344,4.3,353,,https://lh5.googleusercontent.com/p/AF1QipMDV_K57i-Eds7AeKJeSP1GGcdZ8CUTXharnfYf=w1920-h1080-k-no,Historical,"https://www.google.com/maps/place/Kempegowda+Tower/@12.9677649,77.5889344,17z/data=!3m1!4b1!4m6!3m5!1s0x3bae1675924a8caf:0x7f1808c7301ae146!8m2!3d12.9677649!4d77.5889344!16s%2Fg%2F11c0p_8j36?hl=en",rich_dataset
357,Hampi,Zanana Enclosure,Hampi,Karnataka,"8FCC+88X, Hampi, Karnataka 583239, India",15.3208701,76.4708613,4.4,129,"Royal women once lived in this historic, architecturally notable walled compound a serene setting.",https://lh5.googleusercontent.com/p/AF1QipMhu_PtrHIegEzNXKlWGlWGSlwq9FxsOazl2omC=w1920-h1080-k-no,Historical,"https://www.google.com/maps/place/Zanana+Enclosure/@15.3208701,76.4708613,17z/data=!3m1!4b1!4m6!3m5!1s0x3bb77fccde005ca7:0xdfe5132ad92fde50!8m2!3d15.3208701!4d76.4708613!16s%2Fg%2F1tkl1s5y?hl=en",rich_dataset
358,Hampi,Shree Vijaya Vitthala Temple,Hampi,Karnataka,"8FRG+W3H, Hampi, Karnataka 583239, India",15.3423099,76.475235,4.7,10497,Ruins of a temple known for creative architecture such as a moving stone chariot & musical pillars.,https://lh5.googleusercontent.com/p/AF1QipOFoTNi4g5-gLIHCm626dp9AHvWA0FUVf_esv4V=w1920-h1080-k-no,Pilgrimage,"https://www.google.com/maps/place/Shree+Vijaya+Vitthala+Temple/@15.3423099,76.475235,17z/data=!3m1!4b1!4m6!3m5!1s0x3bb77fc1ded1d7af:0xa26cc8824759946d!8m2!3d15.3423099!4d76.475235!16s%2Fg%2F1tg2j398?hl=en",rich_dataset
359,Shimoga (Shivamogga),GANDHI PARK,Shivamogga,Karnataka,"Gandhi park, Durgigudi, Shivamogga, Karnataka 577201, India",13.9336496,75.5761047,4.0,6553,"Park featuring a large playground as well as a family train ride, animal statues & a splash pool.",https://lh5.googleusercontent.com/p/AF1QipPPMb9QQ8NPpgA0rgf9bBNJvjBWY5n13r4SindZ=w1920-h1080-k-no,Nature,"https://www.google.com/maps/place/GANDHI+PARK/@13.9336496,75.5761047,17z/data=!3m1!4b1!4m6!3m5!1s0x3bbba9286a8c822d:0xafd5ee52b2e24e61!8m2!3d13.9336496!4d75.5761047!16s%2Fg%2F1tgmtqcs?hl=en",rich_dataset
360,Hampi,Elephant Stables,Hampi,Karnataka,"8FCF+C3X, Hampi, Karnataka 583239, India",15.321119,76.4727368,4.6,1832,Indo-Islamic style structure used as the stables for the royal elephants of the Vijayanagara Empire.,https://lh5.googleusercontent.com/p/AF1QipO2EcreANXUo4--kLHGr1Uo65a8WbvCwyDG7ruz=w1920-h1080-k-no,Historical,"https://www.google.com/maps/place/Elephant+Stables/@15.321119,76.4727368,17z/data=!3m1!4b1!4m6!3m5!1s0x3bb77fcc959c17a1:0x180b761670235a3b!8m2!3d15.321119!4d76.4727368!16s%2Fg%2F11bw61_nfp?hl=en",rich_dataset
361,Hampi,Lakshmi Narasimha Temple,Hampi,Karnataka,"8FH5+JHM, Hampi, Karnataka 583239, India",15.3290842,76.4589251,4.7,1815,,https://lh5.googleusercontent.com/p/AF1QipPthY6w2xQaU5ixWuexlpzqeef0Hvk4gvQO21l1=w1920-h1080-k-no,Pilgrimage,"https://www.google.com/maps/place/Lakshmi+Narasimha+Temple/@15.3290842,76.4589251,17z/data=!3m1!4b1!4m6!3m5!1s0x3bb77fd79cf460c7:0xb645dfe4d25e43bb!8m2!3d15.3290842!4d76.4589251!16s%2Fg%2F1tgdrl6w?hl=en",rich_dataset
362,Mysore,GRS Fantasy Park,Mysuru,Karnataka,"Off, KRS Rd, Metagalli, Mysuru, Karnataka 570016, India",12.3531329,76.6346149,4.4,4004,"Family-friendly activity park with speed rides, free-fall waterslides & carousels for younger kids.",https://lh5.googleusercontent.com/p/AF1QipOD2weg3bNj4-Xu8IVJgJHDDNSuLYAGRv8ABtsr=w1920-h1080-k-no,Nature,"https://www.google.com/maps/place/GRS+Fantasy+Park/@12.3531329,76.6346149,17z/data=!3m1!4b1!4m6!3m5!1s0x3baf7b46822f48a5:0x4505c4df54550c8!8m2!3d12.3531329!4d76.6346149!16s%2Fg%2F11hrxzjvv7?hl=en",rich_dataset
363,Hampi,Hampi Archeological Ruins,Hampi,Karnataka,"8FM6+XQV, Hampi, Karnataka 583239, India",15.3349769,76.4619233,4.7,2537,Ancient ruins are the focus of this UNESCO site featuring the remains of a grand 14th-century city.,https://lh5.googleusercontent.com/p/AF1QipNMcjSgTiyYb07KSMP13C2UTezHNXrvGT68nhgO=w1920-h1080-k-no,Historical,"https://www.google.com/maps/place/Hampi+Archeological+Ruins/@15.3349769,76.4619233,17z/data=!3m1!4b1!4m6!3m5!1s0x3bb77fd958fa57ed:0x6cf1440d1bf92de2!8m2!3d15.3349769!4d76.4619233!16s%2Fg%2F1tftz_8g?hl=en",rich_dataset
364,Hampi,King’s Balance,Hampi,Karnataka,"8FRF+9M2, Hampi, Karnataka 583239, India",15.3408935,76.4741473,4.4,259,15th-century stone scale that supposedly weighed the king against gold that he gave to the priests.,https://lh5.googleusercontent.com/p/AF1QipNVyDpPEgntw_63jiw4H_iulZWKfqGnAjfdo32k=w1920-h1080-k-no,Historical,"https://www.google.com/maps/place/King%E2%80%99s+Balance/@15.3408935,76.4741473,17z/data=!3m1!4b1!4m6!3m5!1s0x3bb77fc18cc58bff:0xd0d2629771ae939a!8m2!3d15.3408935!4d76.4741473!16s%2Fg%2F1ts1l2dy?hl=en",rich_dataset
